"","iso3c","date","iso2c","country","date_ct","granularity","GB.XPD.RSDV.GD.ZS","IP.JRN.ARTC.SC","NY.GDP.PCAP.PP.CD","SP.POP.TOTL"
"264","BOL","2008","BO","Bolivia",2008-01-01,"annual",NA,95.2,4986.88053332403,9599855
"265","BOL","2009","BO","Bolivia",2009-01-01,"annual",0.15665,85.1,5108.87359361606,9758748
"266","BOL","2010","BO","Bolivia",2010-01-01,"annual",NA,78.1,5298.08451219437,9918242
"267","BOL","2011","BO","Bolivia",2011-01-01,"annual",NA,86.8,5598.50844451487,10078343
"268","BOL","2012","BO","Bolivia",2012-01-01,"annual",NA,86.8,5899.64186063859,10239004
"269","BOL","2013","BO","Bolivia",2013-01-01,"annual",NA,92.1,6303.06642034157,10400264
"270","BOL","2014","BO","Bolivia",2014-01-01,"annual",NA,94.5,6649.63761404016,10562159
"271","BRA","2005","BR","Brazil",2005-01-01,"annual",1.00273,21869.7,10951.2747805631,186917361
"272","BRA","2006","BR","Brazil",2006-01-01,"annual",0.98784,28159.8,11604.8635489813,189012412
"273","BRA","2007","BR","Brazil",2007-01-01,"annual",1.08149,31066.2,12503.6092795189,191026637
"274","BRA","2008","BR","Brazil",2008-01-01,"annual",1.12896,35532.3,13262.8005447414,192979029
"275","BRA","2009","BR","Brazil",2009-01-01,"annual",1.11968,38547.2,13215.4256842597,194895996
"276","BRA","2010","BR","Brazil",2010-01-01,"annual",1.15869,41754.9,14244.9787898614,196796269
"277","BRA","2011","BR","Brazil",2011-01-01,"annual",1.14132,44585.8,14973.0984736747,198686688
"278","BRA","2012","BR","Brazil",2012-01-01,"annual",1.12795,49184.2,15396.6223446724,200560983
"279","BRA","2013","BR","Brazil",2013-01-01,"annual",1.19828,51136.2,15968.2920788878,202408632
"280","BRA","2014","BR","Brazil",2014-01-01,"annual",1.16755,53667.3,16160.3710987593,204213133
"281","BRB","2005","BB","Barbados",2005-01-01,"annual",NA,37.1,14394.218759436,274009
"282","BRB","2006","BB","Barbados",2006-01-01,"annual",NA,44.3,15618.7541463203,275039
"283","BRB","2007","BB","Barbados",2007-01-01,"annual",NA,46.5,16251.6671163771,276150
"284","BRB","2008","BB","Barbados",2008-01-01,"annual",NA,45.9,16565.9574146395,277319
"285","BRB","2009","BB","Barbados",2009-01-01,"annual",NA,34.2,15951.042765202,278470
"286","BRB","2010","BB","Barbados",2010-01-01,"annual",NA,27.7,16124.9948326257,279569
"287","BRB","2011","BB","Barbados",2011-01-01,"annual",NA,35.4,16472.0832008577,280601
"288","BRB","2012","BB","Barbados",2012-01-01,"annual",NA,47.6,16763.8855016143,281585
"289","BRB","2013","BB","Barbados",2013-01-01,"annual",NA,43.5,16980.4440097176,282509
"290","BRB","2014","BB","Barbados",2014-01-01,"annual",NA,40.7,17200.7479234734,283385
"291","BRN","2005","BN","Brunei Darussalam",2005-01-01,"annual",NA,30.3,73873.2902403918,365158
"292","BRN","2006","BN","Brunei Darussalam",2006-01-01,"annual",NA,33.9,78398.1896570985,370250
"293","BRN","2007","BN","Brunei Darussalam",2007-01-01,"annual",NA,42.6,79616.870305081,374864
"294","BRN","2008","BN","Brunei Darussalam",2008-01-01,"annual",NA,42.4,78682.9808251747,379252
"295","BRN","2009","BN","Brunei Darussalam",2009-01-01,"annual",NA,46.3,76964.3177723928,383772
"296","BRN","2010","BN","Brunei Darussalam",2010-01-01,"annual",NA,47.7,78923.3904740313,388662
"297","BRN","2011","BN","Brunei Darussalam",2011-01-01,"annual",NA,79.4,82434.8830910215,394013
"298","BRN","2012","BN","Brunei Darussalam",2012-01-01,"annual",NA,107.3,83504.3025184817,399748
"299","BRN","2013","BN","Brunei Darussalam",2013-01-01,"annual",NA,126.1,81827.2734606771,405716
"300","BRN","2014","BN","Brunei Darussalam",2014-01-01,"annual",NA,185.9,79996.8380768657,411704
"301","BTN","2005","BT","Bhutan",2005-01-01,"annual",NA,5.5,4026.34187596839,656639
"302","BTN","2006","BT","Bhutan",2006-01-01,"annual",NA,15.9,4331.46190597585,672228
"303","BTN","2007","BT","Bhutan",2007-01-01,"annual",NA,8.1,5131.41037736024,686958
"304","BTN","2008","BT","Bhutan",2008-01-01,"annual",NA,6.1,5372.13242864557,700950
"305","BTN","2009","BT","Bhutan",2009-01-01,"annual",NA,12.1,5664.1278051614,714458
"306","BTN","2010","BT","Bhutan",2010-01-01,"annual",NA,17.2,6289.81436412947,727641
"307","BTN","2011","BT","Bhutan",2011-01-01,"annual",NA,17.3,6805.87845575689,740510
"308","BTN","2012","BT","Bhutan",2012-01-01,"annual",NA,18,7162.29347421935,752967
"309","BTN","2013","BT","Bhutan",2013-01-01,"annual",NA,29.3,7317.33741383861,764961
"310","BTN","2014","BT","Bhutan",2014-01-01,"annual",NA,27.8,7744.72550055149,776448
"311","BWA","2005","BW","Botswana",2005-01-01,"annual",0.53286,115.3,10313.6111912576,1855852
"312","BWA","2006","BW","Botswana",2006-01-01,"annual",NA,178.6,11346.0494933988,1884238
"313","BWA","2007","BW","Botswana",2007-01-01,"annual",NA,139.2,12413.2856813241,1914414
"314","BWA","2008","BW","Botswana",2008-01-01,"annual",NA,151,13226.6064899232,1946351
"315","BWA","2009","BW","Botswana",2009-01-01,"annual",NA,134.9,12098.7929929481,1979882
"316","BWA","2010","BW","Botswana",2010-01-01,"annual",NA,154.2,13064.4662387584,2014866
"317","BWA","2011","BW","Botswana",2011-01-01,"annual",NA,160.5,13889.2704704923,2051339
"318","BWA","2012","BW","Botswana",2012-01-01,"annual",0.25388,156.6,14506.885230642,2089315
"319","BWA","2013","BW","Botswana",2013-01-01,"annual",0.5423,180.9,16111.1091493253,2128507
"320","BWA","2014","BW","Botswana",2014-01-01,"annual",NA,200,16731.9652343321,2168573
"321","CAF","2005","CF","Central African Republic",2005-01-01,"annual",NA,9.6,726.866366553461,4127910
"322","CAF","2006","CF","Central African Republic",2006-01-01,"annual",NA,13.4,771.146741446285,4201758
"323","CAF","2007","CF","Central African Republic",2007-01-01,"annual",NA,8.3,813.805389395986,4275800
"324","CAF","2008","CF","Central African Republic",2008-01-01,"annual",NA,9.5,833.252964076624,4345386
"325","CAF","2009","CF","Central African Republic",2009-01-01,"annual",NA,10.1,842.522224144834,4404230
"326","CAF","2010","CF","Central African Republic",2010-01-01,"annual",NA,14.3,870.044080916885,4448525
"327","CAF","2011","CF","Central African Republic",2011-01-01,"annual",NA,13.3,911.655946889643,4476153
"328","CAF","2012","CF","Central African Republic",2012-01-01,"annual",NA,10.5,963.564013916564,4490416
"329","CAF","2013","CF","Central African Republic",2013-01-01,"annual",NA,11.8,618.5146822517,4499653
"330","CAF","2014","CF","Central African Republic",2014-01-01,"annual",NA,18.7,632.690497029271,4515392
"331","CAN","2005","CA","Canada",2005-01-01,"annual",1.97345,47087.7,36134.6022423077,32312000
"332","CAN","2006","CA","Canada",2006-01-01,"annual",1.95161,49258.8,38009.875996482,32570505
"333","CAN","2007","CA","Canada",2007-01-01,"annual",1.91287,52326.3,39441.9677890234,32887928
"334","CAN","2008","CA","Canada",2008-01-01,"annual",1.8637,53416.3,40277.6193121099,33245773
"335","CAN","2009","CA","Canada",2009-01-01,"annual",1.91904,55541,38791.0746857483,33628571
"336","CAN","2010","CA","Canada",2010-01-01,"annual",1.84066,56734.1,40027.2402088674,34005274
"337","CAN","2011","CA","Canada",2011-01-01,"annual",1.79853,57925.7,41565.2712210369,34342780
"338","CAN","2012","CA","Canada",2012-01-01,"annual",1.79709,60130.9,42145.0978611317,34750545
"339","CAN","2013","CA","Canada",2013-01-01,"annual",1.69164,60611.1,44101.4714464506,35155451
"340","CAN","2014","CA","Canada",2014-01-01,"annual",1.61548,61539.4,45358.247574475,35544564
"341","CEB","2005","B8","Central Europe and the Baltics",2005-01-01,"annual",0.736334915685926,49540.6,14294.242581411,106173766
"342","CEB","2006","B8","Central Europe and the Baltics",2006-01-01,"annual",0.752299322180533,52145.5,15888.6069950883,105901322
"343","CEB","2007","B8","Central Europe and the Baltics",2007-01-01,"annual",0.759115150797252,57474.8,17649.115003481,105504531
"344","CEB","2008","B8","Central Europe and the Baltics",2008-01-01,"annual",0.785473299430012,64670.1,19529.4784809521,105126686
"345","CEB","2009","B8","Central Europe and the Baltics",2009-01-01,"annual",0.832732800032122,67670.6,19514.6229540632,104924372
"346","CEB","2010","B8","Central Europe and the Baltics",2010-01-01,"annual",0.875053357711894,72531,20752.1360424167,104543801
"347","CEB","2011","B8","Central Europe and the Baltics",2011-01-01,"annual",0.95875795408285,77039.9,22167.706757918,104174038
"348","CEB","2012","B8","Central Europe and the Baltics",2012-01-01,"annual",1.05879428273955,80192.3,22954.9451217894,103935318
"349","CEB","2013","B8","Central Europe and the Baltics",2013-01-01,"annual",1.06221202970708,82969.8,23970.5595994178,103713726
"350","CEB","2014","B8","Central Europe and the Baltics",2014-01-01,"annual",1.09200103167718,86565.7,24949.2738224146,103496179
"351","CHE","2005","CH","Switzerland",2005-01-01,"annual",NA,15384.7,40572.2631753381,7437115
"352","CHE","2006","CH","Switzerland",2006-01-01,"annual",NA,16385.4,45112.2786663038,7483934
"353","CHE","2007","CH","Switzerland",2007-01-01,"annual",NA,16922.5,49737.7609931816,7551117
"354","CHE","2008","CH","Switzerland",2008-01-01,"annual",2.73032,17438,52584.7349460344,7647675
"355","CHE","2009","CH","Switzerland",2009-01-01,"annual",NA,18094.8,51759.7527446929,7743831
"356","CHE","2010","CH","Switzerland",2010-01-01,"annual",NA,18944,53119.3865285819,7824909
"357","CHE","2011","CH","Switzerland",2011-01-01,"annual",NA,19932.9,56183.8325850081,7912398
"358","CHE","2012","CH","Switzerland",2012-01-01,"annual",2.96635,21200.9,57849.5839884654,7996861
"359","CHE","2013","CH","Switzerland",2013-01-01,"annual",NA,21877.8,60108.5163468318,8089346
"360","CHE","2014","CH","Switzerland",2014-01-01,"annual",NA,22502,61902.1624060426,8188649
"361","CHI","2005","JG","Channel Islands",2005-01-01,"annual",NA,NA,NA,154294
"362","CHI","2006","JG","Channel Islands",2006-01-01,"annual",NA,NA,NA,155411
"363","CHI","2007","JG","Channel Islands",2007-01-01,"annual",NA,NA,NA,156513
"364","CHI","2008","JG","Channel Islands",2008-01-01,"annual",NA,NA,NA,157581
"365","CHI","2009","JG","Channel Islands",2009-01-01,"annual",NA,NA,NA,158603
"366","CHI","2010","JG","Channel Islands",2010-01-01,"annual",NA,NA,NA,159581
"367","CHI","2011","JG","Channel Islands",2011-01-01,"annual",NA,NA,NA,160497
"368","CHI","2012","JG","Channel Islands",2012-01-01,"annual",NA,NA,NA,161358
"369","CHI","2013","JG","Channel Islands",2013-01-01,"annual",NA,NA,NA,162180
"370","CHI","2014","JG","Channel Islands",2014-01-01,"annual",NA,NA,NA,162969
"371","CHL","2005","CL","Chile",2005-01-01,"annual",NA,2513.5,12774.7312248309,16147064
"372","CHL","2006","CL","Chile",2006-01-01,"annual",NA,3122.3,15773.823019032,16319792
"373","CHL","2007","CL","Chile",2007-01-01,"annual",0.3106,3401,16971.7667088299,16491687
"374","CHL","2008","CL","Chile",2008-01-01,"annual",0.37518,3909.1,16551.3071523277,16661942
"375","CHL","2009","CL","Chile",2009-01-01,"annual",0.35307,4162.5,16226.2069326139,16829442
"376","CHL","2010","CL","Chile",2010-01-01,"annual",0.33098,4314.1,18265.3425272305,16993354
"377","CHL","2011","CL","Chile",2011-01-01,"annual",0.35436,4718.3,20437.704525923,17153357
"378","CHL","2012","CL","Chile",2012-01-01,"annual",0.36486,5256,21620.2809667472,17309746
"379","CHL","2013","CL","Chile",2013-01-01,"annual",0.39119,5358.3,22578.7289196484,17462982
"380","CHL","2014","CL","Chile",2014-01-01,"annual",0.37655,6182.4,23014.0105879654,17613798
"381","CHN","2005","CN","China",2005-01-01,"annual",1.31015,164747.4,5092.55983719014,1303720000
"382","CHN","2006","CN","China",2006-01-01,"annual",1.37128,189759.8,5883.71937721515,1311020000
"383","CHN","2007","CN","China",2007-01-01,"annual",1.37416,215700.4,6863.98175467412,1317885000
"384","CHN","2008","CN","China",2008-01-01,"annual",1.44251,249972.9,7635.07261093725,1324655000
"385","CHN","2009","CN","China",2009-01-01,"annual",1.66249,290330.2,8374.43227112406,1331260000
"386","CHN","2010","CN","China",2010-01-01,"annual",1.71007,316915.3,9333.12423690653,1337705000
"387","CHN","2011","CN","China",2011-01-01,"annual",1.77648,334045,10384.3665989406,1344130000
"388","CHN","2012","CN","China",2012-01-01,"annual",1.90711,332082.1,11351.0620576921,1350695000
"389","CHN","2013","CN","China",2013-01-01,"annual",1.99102,362972.9,12367.9650091944,1357380000
"390","CHN","2014","CN","China",2014-01-01,"annual",2.02106,393962.7,13413.8658309458,1364270000
"391","CIV","2005","CI","Cote d'Ivoire",2005-01-01,"annual",NA,101.7,2388.43219498255,18336303
"392","CIV","2006","CI","Cote d'Ivoire",2006-01-01,"annual",NA,99.4,2450.59677799087,18699435
"393","CIV","2007","CI","Cote d'Ivoire",2007-01-01,"annual",NA,129.2,2508.37389933617,19085941
"394","CIV","2008","CI","Cote d'Ivoire",2008-01-01,"annual",NA,170.6,2567.19074324489,19497986
"395","CIV","2009","CI","Cote d'Ivoire",2009-01-01,"annual",NA,155.3,2612.06386869209,19936366
"396","CIV","2010","CI","Cote d'Ivoire",2010-01-01,"annual",NA,155.8,2635.83777138699,20401331
"397","CIV","2011","CI","Cote d'Ivoire",2011-01-01,"annual",NA,183.8,2511.42019511915,20895311
"398","CIV","2012","CI","Cote d'Ivoire",2012-01-01,"annual",NA,192,2762.34142570319,21418603
"399","CIV","2013","CI","Cote d'Ivoire",2013-01-01,"annual",NA,164.8,2980.26505984901,21966312
"400","CIV","2014","CI","Cote d'Ivoire",2014-01-01,"annual",NA,186.5,3211.39995796278,22531350
"401","CMR","2005","CM","Cameroon",2005-01-01,"annual",NA,275.9,2519.09001086173,17420795
"402","CMR","2006","CM","Cameroon",2006-01-01,"annual",NA,314.6,2614.41042613163,17899562
"403","CMR","2007","CM","Cameroon",2007-01-01,"annual",NA,343.5,2739.67288522194,18395389
"404","CMR","2008","CM","Cameroon",2008-01-01,"annual",NA,328.5,2812.64505460119,18907008
"405","CMR","2009","CM","Cameroon",2009-01-01,"annual",NA,359.4,2817.98765363956,19432541
"406","CMR","2010","CM","Cameroon",2010-01-01,"annual",NA,377.6,2870.56268713564,19970495
"407","CMR","2011","CM","Cameroon",2011-01-01,"annual",NA,438,2969.0475747898,20520447
"408","CMR","2012","CM","Cameroon",2012-01-01,"annual",NA,459.4,3076.85813905275,21082383
"409","CMR","2013","CM","Cameroon",2013-01-01,"annual",NA,526.5,3208.26832603863,21655715
"410","CMR","2014","CM","Cameroon",2014-01-01,"annual",NA,618.4,3360.51009242941,22239904
"411","COD","2005","CD","Congo, Dem. Rep.",2005-01-01,"annual",0.05799,26.8,488.388086946654,54751476
"412","COD","2006","CD","Congo, Dem. Rep.",2006-01-01,"annual",0.06114,25.6,513.37969086873,56543011
"413","COD","2007","CD","Congo, Dem. Rep.",2007-01-01,"annual",0.13913,36,542.061728658384,58417562
"414","COD","2008","CD","Congo, Dem. Rep.",2008-01-01,"annual",0.08536,39.1,568.083477865221,60373608
"415","COD","2009","CD","Congo, Dem. Rep.",2009-01-01,"annual",0.07981,42.9,569.535006308888,62409435
"416","COD","2010","CD","Congo, Dem. Rep.",2010-01-01,"annual",NA,54.9,597.076987349427,64523263
"417","COD","2011","CD","Congo, Dem. Rep.",2011-01-01,"annual",NA,50,629.856388836565,66713597
"418","COD","2012","CD","Congo, Dem. Rep.",2012-01-01,"annual",NA,78.9,664.801780089217,68978682
"419","COD","2013","CD","Congo, Dem. Rep.",2013-01-01,"annual",NA,84.3,708.959621464787,71316033
"420","COD","2014","CD","Congo, Dem. Rep.",2014-01-01,"annual",NA,120,762.999856536799,73722860
"421","COG","2005","CG","Congo, Rep.",2005-01-01,"annual",NA,42.1,4223.07435545744,3718243
"422","COG","2006","CG","Congo, Rep.",2006-01-01,"annual",NA,42.3,4474.88010752481,3842365
"423","COG","2007","CG","Congo, Rep.",2007-01-01,"annual",NA,41.8,4369.05228717674,3976246
"424","COG","2008","CG","Congo, Rep.",2008-01-01,"annual",NA,45.3,4543.92488890468,4115435
"425","COG","2009","CG","Congo, Rep.",2009-01-01,"annual",NA,38.8,4760.4444983099,4253712
"426","COG","2010","CG","Congo, Rep.",2010-01-01,"annual",NA,47.6,5081.43214469695,4386693
"427","COG","2011","CG","Congo, Rep.",2011-01-01,"annual",NA,49.6,5213.94692099844,4512730
"428","COG","2012","CG","Congo, Rep.",2012-01-01,"annual",NA,54.9,5368.26568966105,4633363
"429","COG","2013","CG","Congo, Rep.",2013-01-01,"annual",NA,60.7,5502.48287322744,4751393
"430","COG","2014","CG","Congo, Rep.",2014-01-01,"annual",NA,76.2,5822.45864509051,4871101
"431","COL","2005","CO","Colombia",2005-01-01,"annual",0.14995,964.8,8248.35534178596,43285634
"432","COL","2006","CO","Colombia",2006-01-01,"annual",0.14857,1367.8,8957.34111756549,43835722
"433","COL","2007","CO","Colombia",2007-01-01,"annual",0.17704,1571.5,9710.91759594356,44374572
"434","COL","2008","CO","Colombia",2008-01-01,"annual",0.19289,2378.6,10132.2656612857,44901544
"435","COL","2009","CO","Colombia",2009-01-01,"annual",0.18956,2684.1,10260.2266790265,45416181
"436","COL","2010","CO","Colombia",2010-01-01,"annual",0.18933,3141,10680.0030066548,45918097
"437","COL","2011","CO","Colombia",2011-01-01,"annual",0.20294,3461.3,11496.4777054381,46406646
"438","COL","2012","CO","Colombia",2012-01-01,"annual",0.21867,4136.7,12058.3437579632,46881475
"439","COL","2013","CO","Colombia",2013-01-01,"annual",0.27318,4662.6,12725.0437311283,47342981
"440","COL","2014","CO","Colombia",2014-01-01,"annual",0.25053,5292.6,13368.9935890426,47791911
"441","COM","2005","KM","Comoros",2005-01-01,"annual",NA,0.9,1310.26538212601,611627
"442","COM","2006","KM","Comoros",2006-01-01,"annual",NA,0.2,1353.51944109414,626425
"443","COM","2007","KM","Comoros",2007-01-01,"annual",NA,2.6,1367.48883961449,641620
"444","COM","2008","KM","Comoros",2008-01-01,"annual",NA,0.7,1366.64754971748,657229
"445","COM","2009","KM","Comoros",2009-01-01,"annual",NA,0.8,1370.46688388663,673252
"446","COM","2010","KM","Comoros",2010-01-01,"annual",NA,2.2,1383.9296940583,689692
"447","COM","2011","KM","Comoros",2011-01-01,"annual",NA,3.9,1414.61172325694,706569
"448","COM","2012","KM","Comoros",2012-01-01,"annual",NA,1.6,1448.4276861253,723868
"449","COM","2013","KM","Comoros",2013-01-01,"annual",NA,13.9,1487.11050669385,741500
"450","COM","2014","KM","Comoros",2014-01-01,"annual",NA,1.5,1505.63340588624,759385
"451","CPV","2005","CV","Cabo Verde",2005-01-01,"annual",NA,0.4,4134.49758438051,474567
"452","CPV","2006","CV","Cabo Verde",2006-01-01,"annual",NA,4.1,4542.1405529358,480795
"453","CPV","2007","CV","Cabo Verde",2007-01-01,"annual",NA,2.7,5308.13417383915,486438
"454","CPV","2008","CV","Cabo Verde",2008-01-01,"annual",NA,2.1,5710.16341956672,491723
"455","CPV","2009","CV","Cabo Verde",2009-01-01,"annual",NA,4.9,5620.53931728869,496963
"456","CPV","2010","CV","Cabo Verde",2010-01-01,"annual",NA,3.6,5710.34425217671,502384
"457","CPV","2011","CV","Cabo Verde",2011-01-01,"annual",0.07261,2.4,5991.77849034175,508067
"458","CPV","2012","CV","Cabo Verde",2012-01-01,"annual",NA,4,6097.22155582546,513979
"459","CPV","2013","CV","Cabo Verde",2013-01-01,"annual",NA,9.2,6171.85798635019,520106
"460","CPV","2014","CV","Cabo Verde",2014-01-01,"annual",NA,8.2,6232.64060949507,526437
"461","CRI","2005","CR","Costa Rica",2005-01-01,"annual",NA,219.1,9817.00119402593,4247841
"462","CRI","2006","CR","Costa Rica",2006-01-01,"annual",0.42742,222.4,10697.4635440799,4308794
"463","CRI","2007","CR","Costa Rica",2007-01-01,"annual",0.35885,228.7,11714.2147112291,4369469
"464","CRI","2008","CR","Costa Rica",2008-01-01,"annual",0.38855,249.5,12329.930057934,4429508
"465","CRI","2009","CR","Costa Rica",2009-01-01,"annual",0.52091,260.7,12141.9349812074,4488263
"466","CRI","2010","CR","Costa Rica",2010-01-01,"annual",0.48485,261.2,12737.0201761635,4545280
"467","CRI","2011","CR","Costa Rica",2011-01-01,"annual",0.46718,270.3,13397.2305422386,4600474
"468","CRI","2012","CR","Costa Rica",2012-01-01,"annual",0.55538,315.9,14133.6881806511,4654122
"469","CRI","2013","CR","Costa Rica",2013-01-01,"annual",0.55704,285.8,14524.6715007822,4706401
"470","CRI","2014","CR","Costa Rica",2014-01-01,"annual",0.5769,365.8,15131.1429617095,4757575
"471","CSS","2005","S3","Caribbean small states",2005-01-01,"annual",NA,397.87404582945,11787.2809101799,6761932
"472","CSS","2006","S3","Caribbean small states",2006-01-01,"annual",NA,376.210119966288,12958.321371726,6806838
"473","CSS","2007","S3","Caribbean small states",2007-01-01,"annual",NA,455.143035032529,13673.6254868653,6851221
"474","CSS","2008","S3","Caribbean small states",2008-01-01,"annual",NA,490.363035532504,14093.7043107661,6895315
"475","CSS","2009","S3","Caribbean small states",2009-01-01,"annual",NA,518.176475279107,13622.3300506302,6939534
"476","CSS","2010","S3","Caribbean small states",2010-01-01,"annual",NA,504.4,13919.3051702994,6984096
"477","CSS","2011","S3","Caribbean small states",2011-01-01,"annual",NA,559.7,14274.8721445493,7029022
"478","CSS","2012","S3","Caribbean small states",2012-01-01,"annual",NA,574.9,14625.2340311174,7074129
"479","CSS","2013","S3","Caribbean small states",2013-01-01,"annual",NA,527.4,15030.9590148443,7118888
"480","CSS","2014","S3","Caribbean small states",2014-01-01,"annual",NA,540,15235.3280784807,7162679
"481","CUB","2005","CU","Cuba",2005-01-01,"annual",0.5492,938.5,NA,11284253
"482","CUB","2006","CU","Cuba",2006-01-01,"annual",0.44139,1228.5,NA,11296233
"483","CUB","2007","CU","Cuba",2007-01-01,"annual",0.43615,1130,NA,11303687
"484","CUB","2008","CU","Cuba",2008-01-01,"annual",0.50061,1174.7,NA,11309754
"485","CUB","2009","CU","Cuba",2009-01-01,"annual",0.61487,1397.1,NA,11318602
"486","CUB","2010","CU","Cuba",2010-01-01,"annual",0.60767,1315.9,NA,11333051
"487","CUB","2011","CU","Cuba",2011-01-01,"annual",0.27192,1588.8,NA,11354651
"488","CUB","2012","CU","Cuba",2012-01-01,"annual",0.40717,1539.7,NA,11382146
"489","CUB","2013","CU","Cuba",2013-01-01,"annual",0.47466,1571.1,NA,11412167
