Year,YearCode,Country Name,Country Code,"Health expenditure per capita, PPP (constant 2005 international $)","GDP per capita, PPP (constant 2005 international $)",GDP growth (annual %),"Life expectancy at birth, total (years)","Mortality rate, infant (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)","Population, total"
2008,YR2008,Uganda,UGA,103.1575241,1064.237382,8.708751901,52.43997561,64.7,102.1,31778799
2008,YR2008,Ukraine,UKR,487.8520097,6734.031492,2.3,68.25146341,10.3,12,46258200
2008,YR2008,United Arab Emirates,ARE,923.5262389,46888.96824,3.294636604,76.22134146,6.7,7.8,6798635
2008,YR2008,United Kingdom,GBR,3142.731997,34042.99186,-0.967877825,79.6,4.7,5.6,61393521
2008,YR2008,United States,USA,7760.474973,43069.58199,-0.359088281,77.93902439,6.6,7.7,304093966
2008,YR2008,Uruguay,URY,982.6521154,11361.26988,7.176144661,75.98073171,10.2,12,3348898
2008,YR2008,Uzbekistan,UZB,150.2272201,2455.990528,9,67.56697561,43.7,51.3,27302800
2008,YR2008,Vanuatu,VUT,221.0834275,3998.821851,6.450477234,70.24358537,13.1,15.2,225398
2008,YR2008,"Venezuela, RB",VEN,724.1463521,11799.42925,5.277854124,73.75756098,14.4,16.7,28120312
2008,YR2008,Vietnam,VNM,186.6370485,2610.56269,6.310692238,74.38546341,19.5,24.5,85122300
2008,YR2008,Virgin Islands (U.S.),VIR,,,,78.94478049,,,107091
2008,YR2008,West Bank and Gaza,WBG,,,,72.2727561,21.3,24,3596688
2008,YR2008,"Yemen, Rep.",YEM,140.4333279,2350.84646,3.647569474,64.13956098,60.7,82.3,21703571
2008,YR2008,Zambia,ZMB,83.21924833,1274.158569,6.048161313,47.05243902,64.9,106.4,12456527
2008,YR2008,Zimbabwe,ZWE,,,-17.66894629,47.07060976,49.9,81.7,12784041
2007,YR2007,Afghanistan,AFG,28.83017077,937.7531869,13.74020497,47.20531707,80.5,113.4,26349243
2007,YR2007,Albania,ALB,438.9076408,6732.368002,5.9,76.47341463,15.9,17.8,3166222
2007,YR2007,Algeria,DZA,272.8752886,7057.363085,3,72.15090244,29.9,34.9,35097043
2007,YR2007,American Samoa,ASM,,,,,,,57919
2007,YR2007,Andorra,ADO,3022.231599,,1.4280715,,3.1,3.9,81292
2007,YR2007,Angola,AGO,167.8770297,4622.252967,22.59310611,49.43529268,104,172,17712824
2007,YR2007,Antigua and Barbuda,ATG,841.9889581,22338.16372,9.49894709,,8.2,9.7,84397
2007,YR2007,Argentina,ARG,1094.267424,,,75.11497561,14.4,16.1,39331357
2007,YR2007,Armenia,ARM,216.9303638,5408.854793,13.74920196,73.32782927,18.8,21.1,2989882
2007,YR2007,Aruba,ABW,,,-3.654626242,74.52829268,,,101219
2007,YR2007,Australia,AUS,3312.09812,33756.75969,3.787990603,81.29268293,4.5,5.3,21015900
2007,YR2007,Austria,AUT,3906.898975,35834.55607,3.705948764,79.98292683,3.8,4.6,8300788
2007,YR2007,Azerbaijan,AZE,389.3505552,7395.156017,25.049,69.74865854,44.9,52.9,8581300
2007,YR2007,"Bahamas, The",BHS,2368.138458,30294.76632,1.446522215,74.36543902,13.8,16.3,342049
2007,YR2007,Bahrain,BHR,901.5289066,22780.65314,8.34,74.63129268,9.2,10.7,1032353
2007,YR2007,Bangladesh,BGD,47.40518493,1268.65919,6.427842521,67.66665854,44.6,57.4,146457067
2007,YR2007,Barbados,BRB,1433.56679,18277.69827,0.477682124,76.12936585,16.6,18.7,276277
2007,YR2007,Belarus,BLR,701.3678565,10437.30203,8.647315659,70.20341463,5.8,7.900001,9560000
2007,YR2007,Belgium,BEL,3424.530324,33529.87247,2.883305299,79.78292683,3.8,4.7,10625700
2007,YR2007,Belize,BLZ,340.7473814,6762.973591,1.340362177,75.11185366,16.9,19.8,286196
2007,YR2007,Benin,BEN,66.33441891,1305.053687,4.62639647,54.43073171,74.2,117.2,8707490
2007,YR2007,Bermuda,BMU,,,2.741647626,78.86143902,,,64888
2007,YR2007,Bhutan,BTN,223.4050589,4255.571102,17.92582502,65.75909756,49.2,64.3,679365
2007,YR2007,Bolivia,BOL,199.2558515,3907.102242,4.564384483,65.34773171,45.5,59.8,9676456
2007,YR2007,Bosnia and Herzegovina,BIH,683.8615194,7031.476859,6.838,74.96860976,7.4,8.5,3868665
2007,YR2007,Botswana,BWA,952.9399996,12940.4384,8.883888541,52.06895122,24.9,34.2,1915187
2007,YR2007,Brazil,BRA,827.3945544,9187.137096,6.095454977,72.10995122,18.9,21.2,189996976
2007,YR2007,Brunei Darussalam,BRN,1241.797337,48153.6733,0.15458146,77.52419512,6.2,8,381440
2007,YR2007,Bulgaria,BGR,842.5712398,11231.9204,6.4,72.66341463,12.6,14.6,7659764
2007,YR2007,Burkina Faso,BFA,74.59631808,1118.275848,3.606206563,53.47695122,85.6,157.3,14235075
2007,YR2007,Burundi,BDI,55.2634292,467.1803165,4.785831951,48.54663415,91.2,148.1,8328312
2007,YR2007,Cambodia,KHM,83.85000178,1788.841544,10.21257181,61.06458537,48.1,58,13747288
2007,YR2007,Cameroon,CMR,101.13613,1947.743986,3.383565571,49.81517073,82.6,133.5,19097676
2007,YR2007,Canada,CAN,3849.791321,36126.74429,2.200021356,80.80439024,5.1,5.9,32927517
2007,YR2007,Cape Verde,CPV,162.8118014,3074.071066,8.649161162,73.01085366,22.2,26.3,483713
2007,YR2007,Cayman Islands,CYM,,,,,,,51472
2007,YR2007,Central African Republic,CAF,32.07942817,707.6707362,3.7,45.48253659,110.2,167.6,4106897
2007,YR2007,Chad,TCD,58.01171224,1262.262987,0.2,48.36858537,100,176.1,10694366
2007,YR2007,Channel Islands,CHI,,,5.898329661,79.3007561,,,156497
2007,YR2007,Chile,CHL,951.7670382,13696.68424,4.600284873,78.53426829,7.8,9.1,16668892
2007,YR2007,China,CHN,240.2873551,5238.676581,14.2,72.61258537,17.4,20.4,1317885000
2007,YR2007,Colombia,COL,588.1221085,8058.64387,6.900627655,72.75378049,17.1,20,44498390
2007,YR2007,Comoros,COM,54.59221185,1088.411343,0.49099094,59.53,63.7,87,632736
2007,YR2007,"Congo, Dem. Rep.",ZAR,18.50646566,312.0180523,6.257754599,47.34929268,115,176.7,57187942
2007,YR2007,"Congo, Rep.",COG,90.15806252,3322.952138,-1.582222752,55.77041463,65.7,102.1,3758858
2007,YR2007,Costa Rica,CRI,967.9761277,10249.97466,7.935340515,78.82141463,9,10.4,4463226
2007,YR2007,Cote d'Ivoire,CIV,101.0516429,1712.99971,1.714671732,52.72587805,85.9,123.8,17949061
2007,YR2007,Croatia,HRV,1410.950745,16925.51659,5.059929351,75.70560976,5.2,6.1,4436000
2007,YR2007,Cuba,CUB,421.2556859,,7.262136966,78.2852439,5,6.5,11301674
2007,YR2007,Curacao,CUW,,,,75.36341463,,,139841
2007,YR2007,Cyprus,CYP,1738.857404,25826.62844,5.130542893,78.85790244,3.4,4.2,1063095
2007,YR2007,Czech Republic,CZE,1660.389392,23833.45558,5.735130734,76.72439024,3.9,4.7,10334160
2007,YR2007,Denmark,DNK,3767.477175,34595.28003,1.583262086,78.19512195,3.8,4.5,5461438
2007,YR2007,Djibouti,DJI,160.0188299,2050.874588,5.100061387,56.35653659,76.1,95.5,798690
2007,YR2007,Dominica,DMA,536.2416202,10274.68339,5.956276986,,11.4,12.9,70795
2007,YR2007,Dominican Republic,DOM,393.215602,7380.223205,8.474624778,72.50446341,24.2,29,9615015
2007,YR2007,Ecuador,ECU,542.1423127,7343.666043,2.190063972,75.00495122,22.5,26.3,14268397
2007,YR2007,"Egypt, Arab Rep.",EGY,260.0323135,5136.196052,7.087827427,72.19221951,23.2,27.6,74229577
2007,YR2007,El Salvador,SLV,407.0386301,6079.978355,3.839765177,71.10417073,17.3,20.3,6122952
2007,YR2007,Equatorial Guinea,GNQ,581.9798773,24096.24887,21.9047619,49.95263415,85.9,130.6,639618
2007,YR2007,Eritrea,ERI,19.57326281,515.6062427,1.42682175,59.63921951,51.7,77.4,5209846
2007,YR2007,Estonia,EST,1113.592653,19648.44954,7.492203903,72.81463415,4.6,5.9,1341672
2007,YR2007,Ethiopia,ETH,38.12739541,725.4118643,11.45601535,56.72392683,62.1,95.8,80440708
2007,YR2007,Faeroe Islands,FRO,,,,80.33658537,,,49554
2007,YR2007,Fiji,FJI,170.7949974,4298.832316,-0.850654455,68.83163415,15.8,18.4,835392
2007,YR2007,Finland,FIN,2909.498411,33500.75641,5.335225212,79.26341463,2.8,3.5,5288720
2007,YR2007,France,FRA,3669.862472,30465.50379,2.285414597,80.81463415,3.7,4.4,64012572
2007,YR2007,French Polynesia,PYF,,,,74.47887805,,,260361
2007,YR2007,Gabon,GAB,408.7131899,13163.09636,5.553353887,60.89914634,53.7,73.2,1447388
2007,YR2007,"Gambia, The",GMB,68.30488414,1616.507598,3.631025832,57.22004878,60.7,110.5,1529406
2007,YR2007,Georgia,GEO,380.1483805,4409.467924,12.344,72.84134146,21.6,24.3,4388400
2007,YR2007,Germany,DEU,3722.501305,33402.79265,3.269045323,79.53414634,3.7,4.5,82266372
2007,YR2007,Ghana,GHA,83.27285404,1314.543541,6.45973558,62.3002439,55.8,84.6,22525659
2007,YR2007,Greece,GRC,2723.15992,26387.60184,3.536127918,79.43902439,4.4,5.1,11192763
2007,YR2007,Greenland,GRL,,,5.513059779,68.43902439,,,56555
2007,YR2007,Grenada,GRD,669.35794,10105.81587,6.123452011,75.1467561,11.2,13.8,103586
2007,YR2007,Guam,GUM,,,,75.45982927,,,158331
2007,YR2007,Guatemala,GTM,331.2820253,4344.660733,6.304072145,70.12504878,28.4,36.1,13317931
2007,YR2007,Guinea,GIN,63.09008994,911.2699934,1.757682351,52.18856098,87.7,141.6,10046967
2007,YR2007,Guinea-Bissau,GNB,65.22481091,973.6847232,6.038822184,46.64268293,102.6,169.3,1484337
2007,YR2007,Guyana,GUY,120.4478877,2488.796527,-3.640517324,68.34817073,32.6,40.3,770407
2007,YR2007,Haiti,HTI,60.53997916,1062.348017,3.343279015,60.68773171,59.2,80,9513714
2007,YR2007,Honduras,HND,298.791397,3553.593242,6.188327167,71.95890244,21.6,25.6,7178436
2007,YR2007,"Hong Kong SAR, China",HKG,,40905.22106,6.464794668,82.32682927,,,6916300
2007,YR2007,Hungary,HUN,1452.920108,17711.2456,0.114699155,73.15121951,6.5,7.6,10055780
2007,YR2007,Iceland,ISL,3417.452951,36875.3715,5.985000209,81.45365854,2,2.9,311566
2007,YR2007,India,IND,106.1108309,2606.161267,9.801360337,64.06853659,52.9,70,1159095250
2007,YR2007,Indonesia,IDN,113.3701975,3425.308661,6.345022245,67.70958537,29,38.2,230972808
2007,YR2007,"Iran, Islamic Rep.",IRN,696.6961409,10231.99606,7.824788319,71.93463415,25.4,30.5,71809219
2007,YR2007,Iraq,IRQ,135.7494273,2950.502174,1.377598148,67.86407317,32.2,39.7,28740630
2007,YR2007,Ireland,IRL,3472.112863,41168.86405,5.445086556,79.04146341,3.9,4.7,4356931
2007,YR2007,Isle of Man,IMY,,,7.5,,,,81812
2007,YR2007,Israel,ISR,1941.135985,25095.07358,5.496800779,85.11463415,4.1,5.1,7180100
2007,YR2007,Italy,ITA,2768.95549,29007.90948,1.68306274,81.28536585,3.6,4.2,59375289
2007,YR2007,Jamaica,JAM,364.240102,,1.4,72.04080488,17.7,20.7,2675800
2007,YR2007,Japan,JPN,2746.19803,31635.87641,2.192186233,82.50707317,2.6,3.5,127770750
2007,YR2007,Jordan,JOR,429.049032,4845.610679,8.175718327,72.88692683,19.9,23.2,5661000
2007,YR2007,Kazakhstan,KAZ,372.8904487,10258.61278,8.899999999,66.50487805,28.8,32.8,15484192
2007,YR2007,Kenya,KEN,68.33470311,1445.015616,6.993285153,54.38602439,55.5,86.5,37752304
2007,YR2007,Kiribati,KIR,323.6536845,2269.114022,2.11520957,,41.8,53.3,93401
2007,YR2007,"Korea, Dem. Rep.",PRK,,,,68.34092683,26.2,31.7,24111989
2007,YR2007,"Korea, Rep.",KOR,1644.908462,24948.2577,5.105823972,79.3495122,4.4,5.1,48598000
2007,YR2007,Kosovo,KSV,,,6.3,69.18243902,,,1733404
2007,YR2007,Kuwait,KWT,917.0738553,47464.73462,4.373,74.27990244,9.7,11.5,2554920
2007,YR2007,Kyrgyz Republic,KGZ,141.2809275,1887.68196,8.542874743,67.84634146,31.3,35.8,5268400
2007,YR2007,Lao PDR,LAO,84.54708469,1895.678999,7.5968288,65.65956098,41.6,53,6013278
2007,YR2007,Latvia,LVA,1200.044915,16268.67673,9.977611357,71.0195122,9.3,11,2276100
2007,YR2007,Lebanon,LBN,887.9053373,10157.90862,7.500852385,71.86285366,10.3,12,4139813
2007,YR2007,Lesotho,LSO,124.9532043,1392.735186,4.733464842,45.21502439,75.6,110.7,1955784
2007,YR2007,Liberia,LBR,43.69456189,396.7616256,15.68803967,53.88885366,74.3,103.6,3522294
2007,YR2007,Libya,LBY,369.9421891,15699.07152,6,74.10292683,15.5,19.5,5782108
2007,YR2007,Liechtenstein,LIE,,,3.325962228,,2.1,2.5,35308
2007,YR2007,Lithuania,LTU,1138.609035,17010.33695,9.83980195,70.9,6.5,7.900001,3375618
2007,YR2007,Luxembourg,LUX,6029.040122,74021.45676,6.588044176,79.38292683,2.8,3.8,479993
2007,YR2007,"Macao SAR, China",MAC,,47551.60261,14.32866955,80.02268293,,,493206
2007,YR2007,"Macedonia, FYR",MKD,652.298129,8531.97654,6.148866304,74.09060976,10.7,12,2096620
2007,YR2007,Madagascar,MDG,40.13212751,894.9337751,6.240702359,65.37556098,49.9,74.2,19371023
2007,YR2007,Malawi,MWI,51.79293653,673.77224,9.491418408,50.86231707,67.7,109.7,13713758
2007,YR2007,Malaysia,MYS,505.866806,13122.11347,6.298785927,73.35904878,6.7,7.8,26813819
2007,YR2007,Maldives,MDV,454.6225436,6699.065475,10.55636093,75.38702439,16,19.3,308239
2007,YR2007,Mali,MLI,67.7113195,1037.217247,4.298178176,49.7107561,103.5,188.8,12725629
2007,YR2007,Malta,MLT,2040.202678,22119.91837,4.279227098,79.44390244,5.5,6.4,409050
2007,YR2007,Marshall Islands,MHL,371.138419,,3.049490956,,24.9,29.9,52150
2007,YR2007,Mauritania,MRT,84.4950607,2128.612197,1.614381982,57.47026829,76.5,114.3,3330037
2007,YR2007,Mauritius,MUS,599.8519945,11026.71818,5.87523091,72.57073171,13.4,15.6,1260403
2007,YR2007,Mexico,MEX,836.9804379,12415.3249,3.260246803,75.99714634,16.5,19.6,113529819
2007,YR2007,"Micronesia, Fed. Sts.",FSM,376.7661088,3106.502849,-2.05968816,68.2274878,35.3,44,105097
2007,YR2007,Moldova,MDA,296.0839904,2563.927394,3.067943527,68.12390244,15.9,18.5,3576904
2007,YR2007,Monaco,MCO,4512.490769,,14.58244232,,3.5,4.3,35013
2007,YR2007,Mongolia,MNG,186.1358346,3361.89763,10.24801636,67.05756098,32.5,40.1,2595068
2007,YR2007,Montenegro,MNE,961.2010145,10047.53121,10.7,73.96953659,8,9,617800
2007,YR2007,Morocco,MAR,223.6987932,3845.36889,2.705774383,71.01912195,33.4,39.1,30667086
2007,YR2007,Mozambique,MOZ,46.06473166,715.4118558,7.28200049,48.56058537,85.4,125.9,22171404
2007,YR2007,Myanmar,MMR,22.09652412,,,63.41817073,52.9,70,50828959
2007,YR2007,Namibia,NAM,417.4729581,5871.015431,5.374255651,60.22326829,38.5,58.6,2080700
2007,YR2007,Nepal,NPL,53.12721305,1071.81421,3.4117,66.96609756,46.1,58.4,25950022
2007,YR2007,Netherlands,NLD,4411.133237,37576.67229,3.920630405,80.09756098,4.1,4.9,16381696
2007,YR2007,New Caledonia,NCL,,,,75.94634146,,,242400
2007,YR2007,New Zealand,NZL,2439.735773,26057.83071,3.562548069,80.15121951,5.2,6.4,4228300
2007,YR2007,Nicaragua,NIC,237.7746796,3213.489809,5.028992327,72.75939024,25.7,30.9,5595533
2007,YR2007,Niger,NER,35.32817193,609.0989462,3.146570396,52.81814634,75.5,152.3,14197289
2007,YR2007,Nigeria,NGA,140.951038,1879.014666,6.449828107,49.9994878,89.3,144.6,147187353
2007,YR2007,Northern Mariana Islands,MNP,,,,,,,59792
2007,YR2007,Norway,NOR,4886.787251,49101.78808,2.653026191,80.39512195,3,3.7,4709153
2007,YR2007,Oman,OMN,747.550146,22420.90586,6.8,73.10887805,10.1,12.2,2569739
2007,YR2007,Pakistan,PAK,74.12136404,2329.151794,5.683116258,64.50253659,65,80,163928329
2007,YR2007,Palau,PLW,1573.669516,17961.99868,0.639180878,,16.2,20.7,20118
2007,YR2007,Panama,PAN,770.5353108,10345.89049,12.11266127,75.4594878,18.2,21.7,3491034
2007,YR2007,Papua New Guinea,PNG,86.91492577,1955.172384,7.2,61.32390244,48.2,62.7,6397623
2007,YR2007,Paraguay,PRY,281.6459023,4850.370932,5.421622872,71.65865854,22.1,26.2,6125285
2007,YR2007,Peru,PER,395.9423797,7290.535186,8.90529015,73.05039024,18.6,23.9,28328410
2007,YR2007,Philippines,PHL,136.4221568,3294.998754,6.616668504,67.78009756,23.3,29.5,88875548
2007,YR2007,Poland,POL,1061.34156,15654.51566,6.785273261,75.24390244,5.9,6.9,38120560
2007,YR2007,Portugal,PRT,2418.693348,22067.98214,2.365354225,78.32195122,3.4,4.3,10608335
2007,YR2007,Puerto Rico,PRI,,,-1.162334653,78.42585366,,,3782995
2007,YR2007,Qatar,QAT,1870.99613,69300.89103,18,77.60443902,7.7,9.2,1152459
2007,YR2007,Romania,ROM,670.2673974,10750.45481,6,72.56585366,15.2,17.5,21546873
2007,YR2007,Russian Federation,RUS,893.2584391,14016.15479,8.535080209,67.49756098,12.3,14.8,142100000
2007,YR2007,Rwanda,RWA,91.78347795,910.1444893,7.633298191,53.65973171,55.6,86,9928143
2007,YR2007,Samoa,WSM,239.7799402,3933.864723,1.8,71.55636585,17.1,20,182240
2007,YR2007,San Marino,SMR,3461.83936,,3.493449782,82.50609756,2.3,2.6,30377
2007,YR2007,Sao Tome and Principe,STP,123.5470855,1419.996057,1.995735469,63.63895122,58.6,89.6,163390
2007,YR2007,Saudi Arabia,SAU,805.9601027,19921.49737,2.017173058,73.16312195,10.7,12.4,25915624
2007,YR2007,Senegal,SEN,102.8045101,1646.448014,4.856388395,57.98721951,52.7,84.7,11904974
2007,YR2007,Serbia,SRB,1048.720803,9374.727787,5.4,73.38292683,7.3,8.4,7381579
2007,YR2007,Seychelles,SYC,770.1290479,21190.5824,10.09756165,73.19268293,11.8,13.8,85033
2007,YR2007,Sierra Leone,SLE,134.2664272,923.0071918,8.042559431,45.79587805,128.2,204,5416015
2007,YR2007,Singapore,SGP,1985.97772,49952.29376,9.019549737,80.44146341,2.2,2.8,4588600
2007,YR2007,Sint Maarten (Dutch part),SXM,,,,74.54390244,,,39464
2007,YR2007,Slovak Republic,SVK,1619.010062,19326.69704,10.49393561,74.20731707,7.8,9.2,5397318
2007,YR2007,Slovenia,SVN,2132.90191,26323.73439,6.870189154,78.56097561,3,3.8,2018122
2007,YR2007,Solomon Islands,SLB,143.1223291,2342.550292,10.7,66.28378049,20.7,24.5,492148
2007,YR2007,Somalia,SOM,,,,50.21117073,108.3,180,8910851
2007,YR2007,South Africa,ZAF,766.2664322,9371.986458,5.547756915,51.00365854,46.8,71.1,48257282
2007,YR2007,South Sudan,SSD,,,,,84,135,8736736
2007,YR2007,Spain,ESP,2738.940855,28527.08873,3.479184656,80.87317073,4.4,5.2,44878945
2007,YR2007,Sri Lanka,LKA,158.5093364,4001.791901,6.797643489,74.31207317,12.4,14.4,20039000
2007,YR2007,St. Kitts and Nevis,KNA,626.7705884,16640.05712,2.826959549,,7.8,10,50478
2007,YR2007,St. Lucia,LCA,718.628903,9825.14487,1.622051853,73.72321951,14.3,16.5,170149
2007,YR2007,St. Martin (French part),MAF,,,,,,,28905
2007,YR2007,St. Vincent and the Grenadines,VCT,414.8263388,9815.177521,3.298228201,71.51546341,19.3,21.3,109045
2007,YR2007,Sudan,SDN,120.2519179,1753.512724,11.51573402,60.17860976,60.2,92.4,33218250
2007,YR2007,Suriname,SUR,402.2908399,6543.299127,5.111487808,69.46841463,28.7,32.7,510433
2007,YR2007,Swaziland,SWZ,345.9222724,4701.142301,3.503652042,46.7695122,77.4,120.6,1134977
2007,YR2007,Sweden,SWE,3431.183449,34782.1783,3.314245356,80.9,2.6,3.3,9148092
2007,YR2007,Switzerland,CHE,4539.307376,39223.88939,3.845718067,81.74146341,4.2,4.8,7551117
2007,YR2007,Syrian Arab Republic,SYR,177.0979751,4334.849155,5.7,75.25878049,15.2,17.7,19561477
2007,YR2007,Tajikistan,TJK,85.45801716,1573.352042,8,66.32378049,60.2,73.4,7111025
2007,YR2007,Tanzania,TZA,67.94614935,1155.617701,7.148095587,54.9425122,55.9,87.2,41119693
2007,YR2007,Thailand,THA,274.4410848,7437.832878,5.044316148,73.46590244,12.2,14.2,66076927
2007,YR2007,Timor-Leste,TMP,105.4510464,1000.621886,11.62454874,60.62365854,57.7,70,1046030
2007,YR2007,Togo,TGO,60.27535477,846.6391233,2.290453889,55.62619512,75,116.5,5834806
2007,YR2007,Tonga,TON,291.1712095,3928.249092,-4.137535995,71.73804878,14.4,16.8,102289
2007,YR2007,Trinidad and Tobago,TTO,1209.730899,23997.16831,4.754217592,69.06614634,25.7,29.1,1310040
2007,YR2007,Tunisia,TUN,478.2290348,7892.367362,6.344598613,74.20243902,17.3,20.3,10225100
2007,YR2007,Turkey,TUR,839.3178277,12577.40204,4.66858113,72.81065854,15.9,20.6,69496513
2007,YR2007,Turkmenistan,TKM,129.8649995,5735.012056,11.05717586,64.59831707,49.3,58.7,4858236
2007,YR2007,Turks and Caicos Islands,TCA,,,,,,,28638
2007,YR2007,Tuvalu,TUV,443.929882,,6.020602327,,28.4,34.4,9764
2007,YR2007,Uganda,UGA,101.9171907,1012.433783,8.412425966,51.72968293,67.3,106.6,30728747
2007,YR2007,Ukraine,UKR,444.1252833,6547.084842,7.900000768,68.22219512,10.9,12.7,46509350
2007,YR2007,United Arab Emirates,ARE,944.9298898,53233.53838,3.213247966,76.03843902,7,8.2,5797347
2007,YR2007,United Kingdom,GBR,3029.69459,34605.04398,3.632672257,79.44878049,4.9,5.7,60986649
2007,YR2007,United States,USA,7482.458818,43635.58521,1.907213298,77.83902439,6.7,7.8,301231207
2007,YR2007,Uruguay,URY,903.3632639,10633.94417,6.541510849,75.85512195,10.8,12.6,3338384
2007,YR2007,Uzbekistan,UZB,137.6066564,2289.665487,9.5,67.41129268,44.9,52.9,26868000
2007,YR2007,Vanuatu,VUT,186.3888112,3848.662666,5.173513258,69.94465854,13.9,16.2,220001
2007,YR2007,"Venezuela, RB",VEN,723.4024519,11396.08642,8.753578808,73.56243902,14.9,17.3,27655937
2007,YR2007,Vietnam,VNM,182.5787759,2481.873381,8.456343021,74.16534146,20.4,25.6,84221100
2007,YR2007,Virgin Islands (U.S.),VIR,,,,78.79439024,,,107423
2007,YR2007,West Bank and Gaza,WBG,,,,72.09358537,21.9,24.8,3494496
2007,YR2007,"Yemen, Rep.",YEM,138.6759429,2323.946116,3.338427947,63.66534146,61.8,84.1,21182162
2007,YR2007,Zambia,ZMB,74.36723301,1235.909854,6.162810164,46.19763415,68.6,113.4,12109620
2007,YR2007,Zimbabwe,ZWE,,,-3.653327761,45.79707317,51.9,86,12740160
2006,YR2006,Afghanistan,AFG,21.44467501,847.5637153,5.554137643,46.89909756,82.3,116.3,25631282
2006,YR2006,Albania,ALB,401.3969468,6330.593811,5,76.30963415,16.7,18.7,3179573
2006,YR2006,Algeria,DZA,232.7203368,6968.926231,2,71.90529268,31.2,36.4,34507214
2006,YR2006,American Samoa,ASM,,,,,,,58652
2006,YR2006,Andorra,ADO,2851.835241,,6.789935147,,3.3,4,81877
2006,YR2006,Angola,AGO,184.0940059,3900.413058,20.7350198,49.00714634,105.9,175.6,17122409
2006,YR2006,Antigua and Barbuda,ATG,907.5498975,20627.64894,12.91379048,,8.7,10.4,83467
2006,YR2006,Argentina,ARG,992.6042675,11657.81844,8.466062712,74.93143902,14.9,16.7,38988923
2006,YR2006,Armenia,ARM,199.6781842,4734.439289,13.19800351,73.13421951,19.9,22.3,3002911
2006,YR2006,Aruba,ABW,,,2.355119443,74.37414634,,,100830
2006,YR2006,Australia,AUS,3137.405154,33024.43203,3.042741391,81.04146341,4.6,5.5,20697900
2006,YR2006,Austria,AUT,3738.259087,34688.34224,3.669790293,79.83170732,3.9,4.7,8268641
2006,YR2006,Azerbaijan,AZE,371.3197578,5981.242209,34.5,69.36141463,46,54.4,8484550
2006,YR2006,"Bahamas, The",BHS,2255.582048,30434.65253,2.516863841,73.99192683,13.6,16.3,335622
2006,YR2006,Bahrain,BHR,914.450452,22826.92569,6.7,74.50782927,9.4,10.9,950951
2006,YR2006,Bangladesh,BGD,43.02184554,1205.106628,6.629337175,67.31007317,46.8,60.7,144868702
2006,YR2006,Barbados,BRB,1373.098464,18280.39404,3.419221671,76.00856098,16.3,18.3,274923
2006,YR2006,Belarus,BLR,614.4531163,9562.578016,9.997986694,69.40487805,6.4,8.6,9604000
2006,YR2006,Belgium,BEL,3279.113326,32830.3983,2.666404202,79.3804878,3.9,4.8,10547958
2006,YR2006,Belize,BLZ,306.3425763,6846.016564,4.653047808,74.827,17.6,20.6,278985
2006,YR2006,Benin,BEN,66.36881489,1286.319317,3.752154475,54.10668293,75.8,120.2,8443671
2006,YR2006,Bermuda,BMU,,,5.543865928,78.71907317,,,64523
2006,YR2006,Bhutan,BTN,165.2085399,3683.491427,6.849365814,65.34239024,51.1,67.3,665568
2006,YR2006,Bolivia,BOL,192.4053153,3798.99938,4.797008739,65.03021951,47.2,62.4,9517395
2006,YR2006,Bosnia and Herzegovina,BIH,616.6348273,6570.412323,6.2,74.83436585,7.6,8.6,3875157
2006,YR2006,Botswana,BWA,769.1333215,12005.24554,5.135704524,51.28431707,25.8,37.9,1895944
2006,YR2006,Brazil,BRA,766.4436446,8745.045832,3.955415269,71.81092683,20.4,22.9,188134315
2006,YR2006,Brunei Darussalam,BRN,1177.333881,48944.58149,4.397720432,77.38060976,6.3,8.2,374697
2006,YR2006,Bulgaria,BGR,763.9212754,10502.49129,6.5,72.61219512,13.2,15.3,7699020
